Image_ID,Class,√ ,«¡∑π¿”,√÷¡æ,±∏∞£,±∏∞£
20201031_DWG_SN_2_test_image697.jpg,1,348.5,29.97,10444.545,æ·,
20201031_DWG_SN_2_test_image698.jpg,1,349,29.97,10459.53,æ·,
20201031_DWG_SN_2_test_image699.jpg,1,349.5,29.97,10474.515,æ·,
20201031_DWG_SN_2_test_image700.jpg,1,350,29.97,10489.5,æ·,
20201031_DWG_SN_2_test_image701.jpg,1,350.5,29.97,10504.485,æ·,
20201031_DWG_SN_2_test_image702.jpg,1,351,29.97,10519.47,æ·,
20201031_DWG_SN_2_test_image703.jpg,1,351.5,29.97,10534.455,æ·,
20201031_DWG_SN_2_test_image704.jpg,1,352,29.97,10549.44,æ·,
20201031_DWG_SN_2_test_image705.jpg,1,352.5,29.97,10564.425,æ·,
20201031_DWG_SN_2_test_image706.jpg,1,353,29.97,10579.41,æ·,
20201031_DWG_SN_2_test_image707.jpg,1,353.5,29.97,10594.395,æ·,
20201031_DWG_SN_2_test_image708.jpg,1,354,29.97,10609.38,æ·,
20201031_DWG_SN_2_test_image709.jpg,1,354.5,29.97,10624.365,æ·,
20201031_DWG_SN_2_test_image710.jpg,1,355,29.97,10639.35,æ·,
20201031_DWG_SN_2_test_image711.jpg,1,355.5,29.97,10654.335,æ·,
20201031_DWG_SN_2_test_image712.jpg,1,356,29.97,10669.32,æ·,
20201031_DWG_SN_2_test_image713.jpg,1,356.5,29.97,10684.305,æ·,
20201031_DWG_SN_2_test_image714.jpg,1,357,29.97,10699.29,æ·,
20201031_DWG_SN_2_test_image715.jpg,1,357.5,29.97,10714.275,æ·,
20201031_DWG_SN_2_test_image716.jpg,1,358,29.97,10729.26,æ·,
20201031_DWG_SN_2_test_image717.jpg,1,358.5,29.97,10744.245,æ·,
20201031_DWG_SN_2_test_image718.jpg,1,359,29.97,10759.23,æ·,
20201031_DWG_SN_2_test_image719.jpg,1,359.5,29.97,10774.215,æ·,
20201031_DWG_SN_2_test_image720.jpg,1,360,29.97,10789.2,æ·,
20201031_DWG_SN_2_test_image721.jpg,1,360.5,29.97,10804.185,æ·,
20201031_DWG_SN_2_test_image722.jpg,1,361,29.97,10819.17,æ·,
20201031_DWG_SN_2_test_image723.jpg,1,361.5,29.97,10834.155,æ·,
20201031_DWG_SN_2_test_image724.jpg,1,362,29.97,10849.14,æ·,
20201031_DWG_SN_2_test_image725.jpg,1,362.5,29.97,10864.125,æ·,
20201031_DWG_SN_2_test_image726.jpg,1,363,29.97,10879.11,æ·,
20201031_DWG_SN_2_test_image727.jpg,1,363.5,29.97,10894.095,æ·,
20201031_DWG_SN_2_test_image728.jpg,1,364,29.97,10909.08,æ·,
20201031_DWG_SN_2_test_image729.jpg,1,364.5,29.97,10924.065,æ·,
20201031_DWG_SN_2_test_image730.jpg,1,365,29.97,10939.05,æ·,
20201031_DWG_SN_2_test_image731.jpg,1,365.5,29.97,10954.035,æ·,
20201031_DWG_SN_2_test_image732.jpg,1,366,29.97,10969.02,æ·,
20201031_DWG_SN_2_test_image733.jpg,1,366.5,29.97,10984.005,æ·,
20201031_DWG_SN_2_test_image734.jpg,1,367,29.97,10998.99,æ·,
20201031_DWG_SN_2_test_image735.jpg,1,367.5,29.97,11013.975,æ·,
20201031_DWG_SN_2_test_image736.jpg,1,368,29.97,11028.96,æ·,
20201031_DWG_SN_2_test_image737.jpg,1,368.5,29.97,11043.945,æ·,
20201031_DWG_SN_2_test_image738.jpg,1,369,29.97,11058.93,æ·,
20201031_DWG_SN_2_test_image739.jpg,1,369.5,29.97,11073.915,æ·,
20201031_DWG_SN_2_test_image740.jpg,1,370,29.97,11088.9,æ·,
20201031_DWG_SN_2_test_image741.jpg,1,370.5,29.97,11103.885,æ·,
20201031_DWG_SN_2_test_image742.jpg,1,371,29.97,11118.87,æ·,
20201031_DWG_SN_2_test_image743.jpg,1,371.5,29.97,11133.855,æ·,
20201031_DWG_SN_2_test_image744.jpg,1,372,29.97,11148.84,æ·,
20201031_DWG_SN_2_test_image745.jpg,1,372.5,29.97,11163.825,æ·,
20201031_DWG_SN_2_test_image746.jpg,1,373,29.97,11178.81,æ·,
20201031_DWG_SN_2_test_image747.jpg,1,373.5,29.97,11193.795,æ·,
20201031_DWG_SN_2_test_image748.jpg,1,374,29.97,11208.78,æ·,
20201031_DWG_SN_2_test_image749.jpg,1,374.5,29.97,11223.765,æ·,
20201031_DWG_SN_2_test_image750.jpg,1,375,29.97,11238.75,æ·,
20201031_DWG_SN_2_test_image751.jpg,1,375.5,29.97,11253.735,æ·,
20201031_DWG_SN_2_test_image752.jpg,1,376,29.97,11268.72,æ·,
20201031_DWG_SN_2_test_image753.jpg,1,376.5,29.97,11283.705,æ·,
20201031_DWG_SN_2_test_image754.jpg,1,377,29.97,11298.69,æ·,
20201031_DWG_SN_2_test_image755.jpg,1,377.5,29.97,11313.675,æ·,
20201031_DWG_SN_2_test_image756.jpg,1,378,29.97,11328.66,æ·,
20201031_DWG_SN_2_test_image757.jpg,1,378.5,29.97,11343.645,æ·,
20201031_DWG_SN_2_test_image758.jpg,1,379,29.97,11358.63,æ·,
20201031_DWG_SN_2_test_image759.jpg,1,379.5,29.97,11373.615,æ·,
20201031_DWG_SN_2_test_image760.jpg,1,380,29.97,11388.6,æ·,
20201031_DWG_SN_2_test_image761.jpg,1,380.5,29.97,11403.585,æ·,
20201031_DWG_SN_2_test_image762.jpg,1,381,29.97,11418.57,æ·,
20201031_DWG_SN_2_test_image763.jpg,1,381.5,29.97,11433.555,æ·,
20201031_DWG_SN_2_test_image764.jpg,1,382,29.97,11448.54,æ·,
20201031_DWG_SN_2_test_image765.jpg,1,382.5,29.97,11463.525,æ·,
20201031_DWG_SN_2_test_image766.jpg,1,383,29.97,11478.51,æ·,
20201031_DWG_SN_2_test_image767.jpg,1,383.5,29.97,11493.495,æ·,
20201031_DWG_SN_2_test_image768.jpg,1,384,29.97,11508.48,æ·,
20201031_DWG_SN_2_test_image769.jpg,1,384.5,29.97,11523.465,æ·,
20201031_DWG_SN_2_test_image770.jpg,1,385,29.97,11538.45,æ·,
20201031_DWG_SN_2_test_image771.jpg,1,385.5,29.97,11553.435,æ·,
20201031_DWG_SN_2_test_image772.jpg,1,386,29.97,11568.42,æ·,
20201031_DWG_SN_2_test_image773.jpg,1,386.5,29.97,11583.405,æ·,
20201031_DWG_SN_2_test_image774.jpg,1,387,29.97,11598.39,æ·,
20201031_DWG_SN_2_test_image775.jpg,1,387.5,29.97,11613.375,æ·,
20201031_DWG_SN_2_test_image776.jpg,1,388,29.97,11628.36,æ·,
20201031_DWG_SN_2_test_image777.jpg,1,388.5,29.97,11643.345,æ·,
20201031_DWG_SN_2_test_image778.jpg,1,389,29.97,11658.33,æ·,
20201031_DWG_SN_2_test_image779.jpg,1,389.5,29.97,11673.315,æ·,
20201031_DWG_SN_2_test_image780.jpg,1,390,29.97,11688.3,æ·,
20201031_DWG_SN_2_test_image781.jpg,1,390.5,29.97,11703.285,æ·,
20201031_DWG_SN_2_test_image782.jpg,1,391,29.97,11718.27,æ·,
20201031_DWG_SN_2_test_image783.jpg,1,391.5,29.97,11733.255,æ·,
20201031_DWG_SN_2_test_image784.jpg,1,392,29.97,11748.24,æ·,
20201031_DWG_SN_2_test_image785.jpg,1,392.5,29.97,11763.225,æ·,
20201031_DWG_SN_2_test_image786.jpg,1,393,29.97,11778.21,æ·,
20201031_DWG_SN_2_test_image787.jpg,1,393.5,29.97,11793.195,æ·,
20201031_DWG_SN_2_test_image788.jpg,1,394,29.97,11808.18,æ·,
20201031_DWG_SN_2_test_image789.jpg,1,394.5,29.97,11823.165,æ·,
20201031_DWG_SN_2_test_image790.jpg,1,395,29.97,11838.15,æ·,
20201031_DWG_SN_2_test_image791.jpg,1,395.5,29.97,11853.135,æ·,
20201031_DWG_SN_2_test_image792.jpg,1,396,29.97,11868.12,æ·,
20201031_DWG_SN_2_test_image793.jpg,1,396.5,29.97,11883.105,æ·,
20201031_DWG_SN_2_test_image794.jpg,1,397,29.97,11898.09,æ·,
20201031_DWG_SN_2_test_image795.jpg,1,397.5,29.97,11913.075,æ·,
20201031_DWG_SN_2_test_image796.jpg,1,398,29.97,11928.06,æ·,
20201031_DWG_SN_2_test_image797.jpg,1,398.5,29.97,11943.045,æ·,
20201031_DWG_SN_2_test_image798.jpg,1,399,29.97,11958.03,æ·,
20201031_DWG_SN_2_test_image799.jpg,1,399.5,29.97,11973.015,æ·,
20201031_DWG_SN_2_test_image800.jpg,1,400,29.97,11988,æ·,
20201031_DWG_SN_2_test_image801.jpg,1,400.5,29.97,12002.985,æ·,
20201031_DWG_SN_2_test_image802.jpg,1,401,29.97,12017.97,æ·,
20201031_DWG_SN_2_test_image803.jpg,1,401.5,29.97,12032.955,æ·,
20201031_DWG_SN_2_test_image804.jpg,1,402,29.97,12047.94,æ·,
20201031_DWG_SN_2_test_image805.jpg,1,402.5,29.97,12062.925,æ·,
20201031_DWG_SN_2_test_image806.jpg,1,403,29.97,12077.91,æ·,
20201031_DWG_SN_2_test_image807.jpg,1,403.5,29.97,12092.895,æ·,
20201031_DWG_SN_2_test_image808.jpg,1,404,29.97,12107.88,æ·,
20201031_DWG_SN_2_test_image809.jpg,1,404.5,29.97,12122.865,æ·,
20201031_DWG_SN_2_test_image810.jpg,1,405,29.97,12137.85,æ·,
20201031_DWG_SN_2_test_image811.jpg,1,405.5,29.97,12152.835,æ·,
20201031_DWG_SN_2_test_image812.jpg,1,406,29.97,12167.82,æ·,
20201031_DWG_SN_2_test_image813.jpg,1,406.5,29.97,12182.805,æ·,
20201031_DWG_SN_2_test_image814.jpg,1,407,29.97,12197.79,æ·,
20201031_DWG_SN_2_test_image815.jpg,1,407.5,29.97,12212.775,æ·,
20201031_DWG_SN_2_test_image816.jpg,1,408,29.97,12227.76,æ·,
20201031_DWG_SN_2_test_image817.jpg,1,408.5,29.97,12242.745,æ·,
20201031_DWG_SN_2_test_image818.jpg,1,409,29.97,12257.73,æ·,
20201031_DWG_SN_2_test_image819.jpg,1,409.5,29.97,12272.715,æ·,
20201031_DWG_SN_2_test_image820.jpg,1,410,29.97,12287.7,æ·,
20201031_DWG_SN_2_test_image821.jpg,1,410.5,29.97,12302.685,æ·,
20201031_DWG_SN_2_test_image822.jpg,1,411,29.97,12317.67,æ·,
20201031_DWG_SN_2_test_image823.jpg,1,411.5,29.97,12332.655,æ·,
20201031_DWG_SN_2_test_image824.jpg,1,412,29.97,12347.64,æ·,
20201031_DWG_SN_2_test_image825.jpg,1,412.5,29.97,12362.625,æ·,
20201031_DWG_SN_2_test_image826.jpg,1,413,29.97,12377.61,æ·,
20201031_DWG_SN_2_test_image827.jpg,1,413.5,29.97,12392.595,æ·,
20201031_DWG_SN_2_test_image828.jpg,1,414,29.97,12407.58,æ·,
20201031_DWG_SN_2_test_image829.jpg,1,414.5,29.97,12422.565,æ·,
20201031_DWG_SN_2_test_image830.jpg,1,415,29.97,12437.55,æ·,
20201031_DWG_SN_2_test_image831.jpg,1,415.5,29.97,12452.535,æ·,
20201031_DWG_SN_2_test_image832.jpg,1,416,29.97,12467.52,æ·,
20201031_DWG_SN_2_test_image833.jpg,1,416.5,29.97,12482.505,æ·,
20201031_DWG_SN_2_test_image834.jpg,1,417,29.97,12497.49,æ·,
20201031_DWG_SN_2_test_image835.jpg,1,417.5,29.97,12512.475,æ·,
20201031_DWG_SN_2_test_image836.jpg,1,418,29.97,12527.46,æ·,
20201031_DWG_SN_2_test_image837.jpg,1,418.5,29.97,12542.445,æ·,
20201031_DWG_SN_2_test_image838.jpg,1,419,29.97,12557.43,æ·,
20201031_DWG_SN_2_test_image839.jpg,1,419.5,29.97,12572.415,æ·,
20201031_DWG_SN_2_test_image840.jpg,1,420,29.97,12587.4,æ·,
20201031_DWG_SN_2_test_image841.jpg,1,420.5,29.97,12602.385,æ·,
20201031_DWG_SN_2_test_image842.jpg,1,421,29.97,12617.37,æ·,
20201031_DWG_SN_2_test_image843.jpg,1,421.5,29.97,12632.355,æ·,
20201031_DWG_SN_2_test_image844.jpg,1,422,29.97,12647.34,æ·,
20201031_DWG_SN_2_test_image845.jpg,1,422.5,29.97,12662.325,æ·,
20201031_DWG_SN_2_test_image846.jpg,1,423,29.97,12677.31,æ·,
20201031_DWG_SN_2_test_image847.jpg,1,423.5,29.97,12692.295,æ·,
20201031_DWG_SN_2_test_image848.jpg,1,424,29.97,12707.28,æ·,
20201031_DWG_SN_2_test_image849.jpg,1,424.5,29.97,12722.265,æ·,
20201031_DWG_SN_2_test_image850.jpg,1,425,29.97,12737.25,æ·,
20201031_DWG_SN_2_test_image851.jpg,1,425.5,29.97,12752.235,æ·,
20201031_DWG_SN_2_test_image852.jpg,1,426,29.97,12767.22,æ·,
20201031_DWG_SN_2_test_image853.jpg,1,426.5,29.97,12782.205,æ·,
20201031_DWG_SN_2_test_image854.jpg,1,427,29.97,12797.19,æ·,
20201031_DWG_SN_2_test_image855.jpg,1,427.5,29.97,12812.175,æ·,
20201031_DWG_SN_2_test_image856.jpg,1,428,29.97,12827.16,æ·,
20201031_DWG_SN_2_test_image857.jpg,1,428.5,29.97,12842.145,æ·,
20201031_DWG_SN_2_test_image858.jpg,1,429,29.97,12857.13,æ·,
20201031_DWG_SN_2_test_image859.jpg,1,429.5,29.97,12872.115,æ·,
20201031_DWG_SN_2_test_image860.jpg,1,430,29.97,12887.1,æ·,
20201031_DWG_SN_2_test_image861.jpg,1,430.5,29.97,12902.085,æ·,
20201031_DWG_SN_2_test_image862.jpg,1,431,29.97,12917.07,æ·,
20201031_DWG_SN_2_test_image863.jpg,1,431.5,29.97,12932.055,æ·,
20201031_DWG_SN_2_test_image864.jpg,1,432,29.97,12947.04,æ·,
20201031_DWG_SN_2_test_image865.jpg,1,432.5,29.97,12962.025,æ·,
20201031_DWG_SN_2_test_image866.jpg,1,433,29.97,12977.01,æ·,
20201031_DWG_SN_2_test_image867.jpg,1,433.5,29.97,12991.995,æ·,
20201031_DWG_SN_2_test_image868.jpg,1,434,29.97,13006.98,æ·,
20201031_DWG_SN_2_test_image869.jpg,1,434.5,29.97,13021.965,æ·,
20201031_DWG_SN_2_test_image870.jpg,1,435,29.97,13036.95,æ·,
20201031_DWG_SN_2_test_image871.jpg,1,435.5,29.97,13051.935,æ·,
20201031_DWG_SN_2_test_image872.jpg,1,436,29.97,13066.92,æ·,
20201031_DWG_SN_2_test_image873.jpg,1,436.5,29.97,13081.905,æ·,
20201031_DWG_SN_2_test_image874.jpg,1,437,29.97,13096.89,æ·,
20201031_DWG_SN_2_test_image875.jpg,1,437.5,29.97,13111.875,æ·,
20201031_DWG_SN_2_test_image876.jpg,1,438,29.97,13126.86,æ·,
20201031_DWG_SN_2_test_image877.jpg,1,438.5,29.97,13141.845,æ·,
20201031_DWG_SN_2_test_image878.jpg,1,439,29.97,13156.83,æ·,
20201031_DWG_SN_2_test_image879.jpg,1,439.5,29.97,13171.815,æ·,
20201031_DWG_SN_2_test_image880.jpg,1,440,29.97,13186.8,æ·,
20201031_DWG_SN_2_test_image881.jpg,1,440.5,29.97,13201.785,æ·,
20201031_DWG_SN_2_test_image882.jpg,1,441,29.97,13216.77,æ·,
20201031_DWG_SN_2_test_image883.jpg,1,441.5,29.97,13231.755,æ·,
20201031_DWG_SN_2_test_image884.jpg,1,442,29.97,13246.74,æ·,
20201031_DWG_SN_2_test_image885.jpg,1,442.5,29.97,13261.725,æ·,
20201031_DWG_SN_2_test_image886.jpg,1,443,29.97,13276.71,æ·,
20201031_DWG_SN_2_test_image887.jpg,0,443.5,29.97,13291.695,,
20201031_DWG_SN_2_test_image888.jpg,0,444,29.97,13306.68,,
20201031_DWG_SN_2_test_image889.jpg,0,444.5,29.97,13321.665,,
20201031_DWG_SN_2_test_image890.jpg,0,445,29.97,13336.65,,
20201031_DWG_SN_2_test_image891.jpg,0,445.5,29.97,13351.635,,
20201031_DWG_SN_2_test_image892.jpg,0,446,29.97,13366.62,,
20201031_DWG_SN_2_test_image893.jpg,0,446.5,29.97,13381.605,,
20201031_DWG_SN_2_test_image894.jpg,0,447,29.97,13396.59,,
20201031_DWG_SN_2_test_image895.jpg,0,447.5,29.97,13411.575,,
20201031_DWG_SN_2_test_image896.jpg,0,448,29.97,13426.56,,
20201031_DWG_SN_2_test_image897.jpg,0,448.5,29.97,13441.545,,
20201031_DWG_SN_2_test_image898.jpg,0,449,29.97,13456.53,,
20201031_DWG_SN_2_test_image899.jpg,0,449.5,29.97,13471.515,,
20201031_DWG_SN_2_test_image900.jpg,0,450,29.97,13486.5,,
20201031_DWG_SN_2_test_image901.jpg,0,450.5,29.97,13501.485,,
20201031_DWG_SN_2_test_image902.jpg,0,451,29.97,13516.47,,
20201031_DWG_SN_2_test_image903.jpg,0,451.5,29.97,13531.455,,
20201031_DWG_SN_2_test_image904.jpg,0,452,29.97,13546.44,,
20201031_DWG_SN_2_test_image905.jpg,0,452.5,29.97,13561.425,,
20201031_DWG_SN_2_test_image906.jpg,0,453,29.97,13576.41,,
20201031_DWG_SN_2_test_image907.jpg,0,453.5,29.97,13591.395,,
20201031_DWG_SN_2_test_image908.jpg,0,454,29.97,13606.38,,
20201031_DWG_SN_2_test_image909.jpg,0,454.5,29.97,13621.365,,
20201031_DWG_SN_2_test_image910.jpg,0,455,29.97,13636.35,,
20201031_DWG_SN_2_test_image911.jpg,0,455.5,29.97,13651.335,,
20201031_DWG_SN_2_test_image912.jpg,0,456,29.97,13666.32,,
20201031_DWG_SN_2_test_image913.jpg,0,456.5,29.97,13681.305,,
20201031_DWG_SN_2_test_image914.jpg,0,457,29.97,13696.29,,
20201031_DWG_SN_2_test_image915.jpg,0,457.5,29.97,13711.275,,
20201031_DWG_SN_2_test_image916.jpg,0,458,29.97,13726.26,,
20201031_DWG_SN_2_test_image917.jpg,0,458.5,29.97,13741.245,,
20201031_DWG_SN_2_test_image918.jpg,0,459,29.97,13756.23,,
20201031_DWG_SN_2_test_image919.jpg,0,459.5,29.97,13771.215,,
20201031_DWG_SN_2_test_image920.jpg,0,460,29.97,13786.2,,
20201031_DWG_SN_2_test_image921.jpg,0,460.5,29.97,13801.185,,
20201031_DWG_SN_2_test_image922.jpg,0,461,29.97,13816.17,,
20201031_DWG_SN_2_test_image923.jpg,1,461.5,29.97,13831.155,æ·,"13831.155,15194.79"
20201031_DWG_SN_2_test_image924.jpg,1,462,29.97,13846.14,æ·,
20201031_DWG_SN_2_test_image925.jpg,1,462.5,29.97,13861.125,æ·,
20201031_DWG_SN_2_test_image926.jpg,1,463,29.97,13876.11,æ·,
20201031_DWG_SN_2_test_image927.jpg,1,463.5,29.97,13891.095,æ·,
20201031_DWG_SN_2_test_image928.jpg,1,464,29.97,13906.08,æ·,
20201031_DWG_SN_2_test_image929.jpg,1,464.5,29.97,13921.065,æ·,
20201031_DWG_SN_2_test_image930.jpg,1,465,29.97,13936.05,æ·,
20201031_DWG_SN_2_test_image931.jpg,1,465.5,29.97,13951.035,æ·,
20201031_DWG_SN_2_test_image932.jpg,1,466,29.97,13966.02,æ·,
20201031_DWG_SN_2_test_image933.jpg,1,466.5,29.97,13981.005,æ·,
20201031_DWG_SN_2_test_image934.jpg,1,467,29.97,13995.99,æ·,
20201031_DWG_SN_2_test_image935.jpg,1,467.5,29.97,14010.975,æ·,
20201031_DWG_SN_2_test_image936.jpg,1,468,29.97,14025.96,æ·,
20201031_DWG_SN_2_test_image937.jpg,1,468.5,29.97,14040.945,æ·,
20201031_DWG_SN_2_test_image938.jpg,1,469,29.97,14055.93,æ·,
20201031_DWG_SN_2_test_image939.jpg,1,469.5,29.97,14070.915,æ·,
20201031_DWG_SN_2_test_image940.jpg,1,470,29.97,14085.9,æ·,
20201031_DWG_SN_2_test_image941.jpg,1,470.5,29.97,14100.885,æ·,
20201031_DWG_SN_2_test_image942.jpg,1,471,29.97,14115.87,æ·,
20201031_DWG_SN_2_test_image943.jpg,1,471.5,29.97,14130.855,æ·,
20201031_DWG_SN_2_test_image944.jpg,1,472,29.97,14145.84,æ·,
20201031_DWG_SN_2_test_image945.jpg,1,472.5,29.97,14160.825,æ·,
20201031_DWG_SN_2_test_image946.jpg,1,473,29.97,14175.81,æ·,
20201031_DWG_SN_2_test_image947.jpg,1,473.5,29.97,14190.795,æ·,
20201031_DWG_SN_2_test_image948.jpg,1,474,29.97,14205.78,æ·,
20201031_DWG_SN_2_test_image949.jpg,1,474.5,29.97,14220.765,æ·,
20201031_DWG_SN_2_test_image950.jpg,1,475,29.97,14235.75,æ·,
20201031_DWG_SN_2_test_image951.jpg,1,475.5,29.97,14250.735,æ·,
20201031_DWG_SN_2_test_image952.jpg,1,476,29.97,14265.72,æ·,
20201031_DWG_SN_2_test_image953.jpg,1,476.5,29.97,14280.705,æ·,
20201031_DWG_SN_2_test_image954.jpg,1,477,29.97,14295.69,æ·,
20201031_DWG_SN_2_test_image955.jpg,1,477.5,29.97,14310.675,æ·,
20201031_DWG_SN_2_test_image956.jpg,1,478,29.97,14325.66,æ·,
20201031_DWG_SN_2_test_image957.jpg,1,478.5,29.97,14340.645,æ·,
20201031_DWG_SN_2_test_image958.jpg,1,479,29.97,14355.63,æ·,
20201031_DWG_SN_2_test_image959.jpg,1,479.5,29.97,14370.615,æ·,
20201031_DWG_SN_2_test_image960.jpg,1,480,29.97,14385.6,æ·,
20201031_DWG_SN_2_test_image961.jpg,1,480.5,29.97,14400.585,æ·,
20201031_DWG_SN_2_test_image962.jpg,1,481,29.97,14415.57,æ·,
20201031_DWG_SN_2_test_image963.jpg,1,481.5,29.97,14430.555,æ·,
20201031_DWG_SN_2_test_image964.jpg,1,482,29.97,14445.54,æ·,
20201031_DWG_SN_2_test_image965.jpg,1,482.5,29.97,14460.525,æ·,
20201031_DWG_SN_2_test_image966.jpg,1,483,29.97,14475.51,æ·,
20201031_DWG_SN_2_test_image967.jpg,1,483.5,29.97,14490.495,æ·,
20201031_DWG_SN_2_test_image968.jpg,1,484,29.97,14505.48,æ·,
20201031_DWG_SN_2_test_image969.jpg,1,484.5,29.97,14520.465,æ·,
20201031_DWG_SN_2_test_image970.jpg,1,485,29.97,14535.45,æ·,
20201031_DWG_SN_2_test_image971.jpg,1,485.5,29.97,14550.435,æ·,
20201031_DWG_SN_2_test_image972.jpg,1,486,29.97,14565.42,æ·,
20201031_DWG_SN_2_test_image973.jpg,1,486.5,29.97,14580.405,æ·,
20201031_DWG_SN_2_test_image974.jpg,1,487,29.97,14595.39,æ·,
20201031_DWG_SN_2_test_image975.jpg,1,487.5,29.97,14610.375,æ·,
20201031_DWG_SN_2_test_image976.jpg,1,488,29.97,14625.36,æ·,
20201031_DWG_SN_2_test_image977.jpg,1,488.5,29.97,14640.345,æ·,
20201031_DWG_SN_2_test_image978.jpg,1,489,29.97,14655.33,æ·,
20201031_DWG_SN_2_test_image979.jpg,1,489.5,29.97,14670.315,æ·,
20201031_DWG_SN_2_test_image980.jpg,1,490,29.97,14685.3,æ·,
20201031_DWG_SN_2_test_image981.jpg,1,490.5,29.97,14700.285,æ·,
20201031_DWG_SN_2_test_image982.jpg,1,491,29.97,14715.27,æ·,
20201031_DWG_SN_2_test_image983.jpg,1,491.5,29.97,14730.255,æ·,
20201031_DWG_SN_2_test_image984.jpg,1,492,29.97,14745.24,æ·,
20201031_DWG_SN_2_test_image985.jpg,1,492.5,29.97,14760.225,æ·,
20201031_DWG_SN_2_test_image986.jpg,1,493,29.97,14775.21,æ·,
20201031_DWG_SN_2_test_image987.jpg,1,493.5,29.97,14790.195,æ·,
20201031_DWG_SN_2_test_image988.jpg,1,494,29.97,14805.18,æ·,
20201031_DWG_SN_2_test_image989.jpg,1,494.5,29.97,14820.165,æ·,
20201031_DWG_SN_2_test_image990.jpg,1,495,29.97,14835.15,æ·,
20201031_DWG_SN_2_test_image991.jpg,1,495.5,29.97,14850.135,æ·,
20201031_DWG_SN_2_test_image992.jpg,1,496,29.97,14865.12,æ·,
20201031_DWG_SN_2_test_image993.jpg,1,496.5,29.97,14880.105,æ·,
20201031_DWG_SN_2_test_image994.jpg,1,497,29.97,14895.09,æ·,
20201031_DWG_SN_2_test_image995.jpg,1,497.5,29.97,14910.075,æ·,
20201031_DWG_SN_2_test_image996.jpg,1,498,29.97,14925.06,æ·,
20201031_DWG_SN_2_test_image997.jpg,1,498.5,29.97,14940.045,æ·,
20201031_DWG_SN_2_test_image998.jpg,1,499,29.97,14955.03,æ·,
20201031_DWG_SN_2_test_image999.jpg,1,499.5,29.97,14970.015,æ·,
20201031_DWG_SN_2_test_image1000.jpg,1,500,29.97,14985,æ·,
20201031_DWG_SN_2_test_image1001.jpg,1,500.5,29.97,14999.985,æ·,
20201031_DWG_SN_2_test_image1002.jpg,1,501,29.97,15014.97,æ·,
20201031_DWG_SN_2_test_image1003.jpg,1,501.5,29.97,15029.955,æ·,
20201031_DWG_SN_2_test_image1004.jpg,1,502,29.97,15044.94,æ·,
20201031_DWG_SN_2_test_image1005.jpg,1,502.5,29.97,15059.925,æ·,
20201031_DWG_SN_2_test_image1006.jpg,1,503,29.97,15074.91,æ·,
20201031_DWG_SN_2_test_image1007.jpg,1,503.5,29.97,15089.895,æ·,
20201031_DWG_SN_2_test_image1008.jpg,1,504,29.97,15104.88,æ·,
20201031_DWG_SN_2_test_image1009.jpg,1,504.5,29.97,15119.865,æ·,
20201031_DWG_SN_2_test_image1010.jpg,1,505,29.97,15134.85,æ·,
20201031_DWG_SN_2_test_image1011.jpg,1,505.5,29.97,15149.835,æ·,
20201031_DWG_SN_2_test_image1012.jpg,1,506,29.97,15164.82,æ·,
20201031_DWG_SN_2_test_image1013.jpg,1,506.5,29.97,15179.805,æ·,
20201031_DWG_SN_2_test_image1014.jpg,1,507,29.97,15194.79,æ·,
20201031_DWG_SN_2_test_image1015.jpg,0,507.5,29.97,15209.775,,
20201031_DWG_SN_2_test_image1016.jpg,0,508,29.97,15224.76,,
20201031_DWG_SN_2_test_image1017.jpg,0,508.5,29.97,15239.745,,
20201031_DWG_SN_2_test_image1018.jpg,0,509,29.97,15254.73,,
20201031_DWG_SN_2_test_image1019.jpg,0,509.5,29.97,15269.715,,
20201031_DWG_SN_2_test_image1020.jpg,0,510,29.97,15284.7,,
20201031_DWG_SN_2_test_image1021.jpg,0,510.5,29.97,15299.685,,
20201031_DWG_SN_2_test_image1022.jpg,0,511,29.97,15314.67,,
20201031_DWG_SN_2_test_image1023.jpg,0,511.5,29.97,15329.655,,
20201031_DWG_SN_2_test_image1024.jpg,0,512,29.97,15344.64,,
20201031_DWG_SN_2_test_image1025.jpg,0,512.5,29.97,15359.625,,
20201031_DWG_SN_2_test_image1026.jpg,0,513,29.97,15374.61,,
20201031_DWG_SN_2_test_image1027.jpg,0,513.5,29.97,15389.595,,
20201031_DWG_SN_2_test_image1028.jpg,0,514,29.97,15404.58,,
20201031_DWG_SN_2_test_image1029.jpg,0,514.5,29.97,15419.565,,
20201031_DWG_SN_2_test_image1030.jpg,0,515,29.97,15434.55,,
20201031_DWG_SN_2_test_image1031.jpg,0,515.5,29.97,15449.535,,
20201031_DWG_SN_2_test_image1032.jpg,0,516,29.97,15464.52,,
20201031_DWG_SN_2_test_image1033.jpg,0,516.5,29.97,15479.505,,
20201031_DWG_SN_2_test_image1034.jpg,0,517,29.97,15494.49,,
20201031_DWG_SN_2_test_image1035.jpg,0,517.5,29.97,15509.475,,
20201031_DWG_SN_2_test_image1036.jpg,0,518,29.97,15524.46,,
20201031_DWG_SN_2_test_image1037.jpg,0,518.5,29.97,15539.445,,
20201031_DWG_SN_2_test_image1038.jpg,0,519,29.97,15554.43,,
20201031_DWG_SN_2_test_image1039.jpg,0,519.5,29.97,15569.415,,
